model_id,model_version,checkpoint,license_type,hardware,inference_params,test_case_id,track,capability,generated_audio_path,sample_rate,wer,cer,mer,sim,sim_o,mos,naturalness_mos,intelligibility_mos,smos,emos,pmos,qmos,utmos,nisqa,emotion_accuracy,instruction_follow_score,duration_error,language_score,macro_language_score,long_text_drift_rate,repeat_rate,noise_degradation,speaker_leakage,rtf,ttfa,p95_latency,fail_flags,notes,run_id,adapter_status,asr_backend,metric_failures,reference_audio_id,reference_policy,reference_audio_path,reference_text,reference_speaker,reference_condition,target_text,asr_eval_text,voice_instruction,expected_controls,rank_dimension,source_demo,elapsed_s,merged_from_run_id,command,candidate_audit_run_id,selected_from_run_id,asr_recomputed_from_run_id,non_asr_metrics_from_run_id,content_intelligibility_score,naturalness_quality_score,speaker_clone_consistency_score,control_prosody_emotion_duration_score,multilingual_dialect_coverage_score,voice_design_robustness_score,deployment_performance_score,reference_compliance_score,score_available,score_full,coverage_pct,missing_dimensions
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text '请帮我确认一下 MacBook Pro 的订单号 A17-9002，明天能不能送到？' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_zh_en_codeswitch.wav,core_zh_en_codeswitch,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_zh_en_codeswitch.wav,48000,0.037,0.0286,0.037,,,,,4.8857,,,,,3.0193,,,100.0,,0.9714,0.9658,,0.016,,,1.068,,11.0531,ok,objective_metrics_generated_at=2026-07-15T21:32:06,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,请帮我确认一下 MacBook Pro 的订单号 A17-9002，明天能不能送到？,请帮我确认一下 MacBook Pro 的订单号 A一七九零零二，明天能不能送到？,,codeswitch;brand,baseline,,5.1263,,,,,,,89.984,50.482,,100.0,96.86,92.0,26.629,100.0,81.212,68.218,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text '本日の為替レートと市場ニュースを、ゆっくり正確に読み上げてください。' --output /Users/vanch/tts-test-project/results/generated/probe_omnivoice_focus_20260714/mlx_omnivoice_8bit_trim60/core_ja_reading.wav --num-step 32,core_ja_reading,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_ja_reading.wav,24000,0.0,0.0,0.0,,,,,5.0,,,,,3.9917,,,29.091,,1.0,1.0,,0.0133,,,1.0105,,9.251,ok,objective_metrics_generated_at=2026-07-18T10:07:19,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,本日の為替レートと市場ニュースを、ゆっくり正確に読み上げてください。,,,japanese,omnivoice;voxcpm2;qwen3,,4.4464,low_score_priority_selected_qwen06_20260718,/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text '本日の為替レートと市場ニュースを、ゆっくり正確に読み上げてください。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_ja_reading.wav --num-step 32,low_score_performance_candidate_audit_qwen06_20260718,low_score_performance_candidate_audit_qwen06_20260718,,,100.0,74.792,,29.091,100.0,57.895,28.271,100.0,68.76,57.759,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text '¿Puedes leer esta frase con una entonación natural y una pausa breve al final?' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_es_question.wav,core_es_question,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_es_question.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.7207,,,100.0,,1.0,1.0,,0.0167,,,1.2293,,11.0531,ok,objective_metrics_generated_at=2026-07-15T21:32:13,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,¿Puedes leer esta frase con una entonación natural y una pausa breve al final?,,,spanish,omnivoice;voxcpm2;qwen3,,4.6713,,,,,,,100.0,68.017,,100.0,100.0,91.65,22.02,100.0,86.249,72.449,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,"/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text 'Ce paragraphe vérifie la stabilité, la respiration et la cohérence du timbre pendant une lecture naturelle.' --output /Users/vanch/tts-test-project/results/generated/probe_omnivoice_focus_20260714/mlx_omnivoice_8bit_trim60/core_fr_long_sentence.wav --num-step 32",core_fr_long_sentence,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_fr_long_sentence.wav,24000,0.0,0.0,0.0,,,,,5.0,,,,,3.3782,,,100.0,,1.0,1.0,,0.0286,,,0.9092,,9.251,ok,objective_metrics_generated_at=2026-07-18T10:07:15,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"Ce paragraphe vérifie la stabilité, la respiration et la cohérence du timbre pendant une lecture naturelle.",,,french;long_sentence,omnivoice;voxcpm2;qwen3,,4.6185,low_score_priority_selected_qwen06_20260718,"/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text 'Ce paragraphe vérifie la stabilité, la respiration et la cohérence du timbre pendant une lecture naturelle.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_fr_long_sentence.wav --num-step 32",low_score_performance_candidate_audit_qwen06_20260718,low_score_performance_candidate_audit_qwen06_20260718,,,100.0,59.455,,100.0,100.0,85.7,31.166,100.0,84.984,71.387,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,"/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text 'Bitte lesen Sie diesen Satz klar, freundlich und ohne unnötige Pausen vor.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_de_instruction.wav",core_de_instruction,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_de_instruction.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.7177,,,100.0,,1.0,1.0,,0.0,,,1.2823,,11.0531,ok,objective_metrics_generated_at=2026-07-15T21:32:19,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"Bitte lesen Sie diesen Satz klar, freundlich und ohne unnötige Pausen vor.",,,german,omnivoice;voxcpm2;qwen3,,4.7187,,,,,,,100.0,67.942,,100.0,100.0,100.0,20.506,100.0,87.086,73.152,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,"/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text 'Trong ba mươi giây tới, tôi sẽ chỉ bạn cách chọn sản phẩm phù hợp.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_vi_reading.wav",core_vi_reading,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_vi_reading.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.0077,,,76.616,,1.0,1.0,,0.0,,,1.4468,,7.8324,ok,objective_metrics_generated_at=2026-07-23T11:31:10,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_1_7b_8bit,,none,no_reference,,,,no_reference,"Trong ba mươi giây tới, tôi sẽ chỉ bạn cách chọn sản phẩm phù hợp.",,,vietnamese,omnivoice;voxcpm2;valtec,,4.5807,,,,,vietnamese_final_qwen17_20260723,v02_plus_vieneu_lux_scenema_20260610_091619,100.0,50.192,,76.616,100.0,88.308,15.806,100.0,77.277,64.913,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text 'يرجى قراءة أسماء المدن والأرقام بوضوح دون تغيير المعنى.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_ar_names.wav,core_ar_names,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/core_ar_names.wav,48000,0.1111,0.0217,0.1111,,,,,4.913,,,,,3.0538,,,100.0,,0.9783,0.9187,,0.0,,,1.2133,,11.0531,ok,objective_metrics_generated_at=2026-07-15T21:32:25,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,يرجى قراءة أسماء المدن والأرقام بوضوح دون تغيير المعنى.,,,arabic,voxcpm2;omnivoice,,4.8531,,,,,,,79.55,51.345,,100.0,94.85,100.0,22.477,100.0,79.39,66.687,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,"/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text 'This long-form paragraph checks whether the model keeps stable pacing, clean articulation, and consistent speaker identity across multiple clauses without repetition or early truncation.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/stress_long_en.wav",stress_long_en,stress,long_form,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/stress_long_en.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.3311,,,100.0,,1.0,1.0,0.0,0.0,,,0.7061,,11.0531,ok,objective_metrics_generated_at=2026-07-15T21:32:29,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"This long-form paragraph checks whether the model keeps stable pacing, clean articulation, and consistent speaker identity across multiple clauses without repetition or early truncation.",,,long_text;repeat_rate,baseline,,6.3865,,,,,,,100.0,58.278,,100.0,100.0,100.0,36.969,100.0,87.043,73.116,84.0,speaker_clone_consistency
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text '这是一段较长的稳定性测试文本，用来观察模型在连续生成时是否出现漏字、重复、语速漂移、音色漂移或者突然中断。测试过程中，内容应当保持完整，停顿应当自然，语音质量不应随着句子变长而明显下降。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/stress_long_zh.wav --duration 20.8,stress_long_zh,stress,long_form,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/stress_long_zh.wav,24000,0.0,0.0,0.0,,,,,5.0,,,,,2.4286,,,100.0,,1.0,1.0,0.0,0.039,,,0.52,,11.0531,ok,objective_metrics_generated_at=2026-07-15T21:32:39,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,这是一段较长的稳定性测试文本，用来观察模型在连续生成时是否出现漏字、重复、语速漂移、音色漂移或者突然中断。测试过程中，内容应当保持完整，停顿应当自然，语音质量不应随着句子变长而明显下降。,,,long_text;repeat_rate,baseline,,10.8577,,,,,,,100.0,35.715,,100.0,100.0,90.25,42.286,100.0,82.629,69.408,84.0,speaker_clone_consistency
mlx_higgs_audio_v3_4b,v3_4b_mlx,models/higgs-audio-v3-tts-4b-mlx,open_weight_local,local,/Users/vanch/mlx-higgs-audio/.venv/bin/python scripts/run_tts.py --text '今天我们介绍本地语音合成模型的测试进展。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_higgs_audio_v3_4b/control_style_transfer.wav --max-new-tokens 143 --temperature 0.8 --reference-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_style_prompt1.wav,control_style_transfer,control,style_prompt,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_higgs_audio_v3_4b/control_style_transfer.wav,24000,0.0,0.0,0.0,0.8592,,,,5.0,,,,,3.0746,,,100.0,,1.0,1.0,,0.0,,0.2308,1.4345,,11.2822,ok,objective_metrics_generated_at=2026-07-15T21:32:42,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_style_prompt1,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_style_prompt1.wav,大家好，欢迎来到VoxCPM2的语音合成演示。今天我将用不同的语言为你展示跨语言声音迁移的效果。,voxcpm2_style_prompt1,clean_style_prompt,今天我们介绍本地语音合成模型的测试进展。,,,style_reference;prosody,voxcpm2;dots;higgs,,6.3692,,,,,,,100.0,51.865,85.92,100.0,100.0,75.0,16.157,100.0,81.801,81.801,100.0,
mlx_higgs_audio_v3_4b,v3_4b_mlx,models/higgs-audio-v3-tts-4b-mlx,open_weight_local,local,/Users/vanch/mlx-higgs-audio/.venv/bin/python scripts/run_tts.py --text '<|emotion:amusement|><|sfx:laughter|> You really got me. I did not see that coming at all.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_higgs_audio_v3_4b/control_token_laugh.wav --max-new-tokens 167 --temperature 1.0,control_token_laugh,control,paralinguistic_control,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_higgs_audio_v3_4b/control_token_laugh.wav,24000,0.0,0.0,0.0,,,,,5.0,,,,,3.8305,,,100.0,,1.0,1.0,,0.0,,,1.3409,,11.2822,ok,objective_metrics_generated_at=2026-07-15T21:32:45,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,[laughter] You really got me. I did not see that coming at all.,,,laughter,higgs;omnivoice;supertonic,,5.7925,,,,,,,100.0,70.762,,100.0,100.0,100.0,18.831,100.0,87.397,73.413,84.0,speaker_clone_consistency
mlx_indextts2_standard_8bit,2.0,models/mlx-indexTTS2-standard-8bit,open_weight_local,local,/Users/vanch/.local/bin/uv run mlx-indextts generate --model models/mlx-indexTTS2-standard-8bit --profile standard -r /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav -t '语音合成测试现在开始。' -o /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_indextts2_standard_8bit/control_duration_3s.wav --no-denoise-ref --no-denoise-emotion-ref --target-duration 3.0 --fit-duration,control_duration_3s,control,duration_control,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_indextts2_standard_8bit/control_duration_3s.wav,22050,0.0,0.0,0.0,0.8634,,,,5.0,,,,,3.3813,,,99.54,0.0023,1.0,1.0,,0.0,,0.0,4.6316,,27.9298,ok,objective_metrics_generated_at=2026-07-15T21:32:48,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_zh_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav,冬天对于田野和河流来说，是一个放松休息的季节。,dots_seedtts_zh,clean_single_speaker,语音合成测试现在开始。,,,target_duration,indextts2,,13.8632,,,,,,,100.0,59.532,86.34,99.77,100.0,99.77,0.0,100.0,84.085,84.085,100.0,
mlx_indextts2_standard_8bit,2.0,models/mlx-indexTTS2-standard-8bit,open_weight_local,local,/Users/vanch/.local/bin/uv run mlx-indextts generate --model models/mlx-indexTTS2-standard-8bit --profile standard -r /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav -t '但愿人长久，千里共婵娟。' -o /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_indextts2_standard_8bit/control_duration_10s.wav --no-denoise-ref --no-denoise-emotion-ref --target-duration 10.0 --fit-duration,control_duration_10s,control,duration_control,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_indextts2_standard_8bit/control_duration_10s.wav,22050,0.0,0.0,0.0,0.8575,,,,5.0,,,,,1.8714,,,57.81,0.0033,1.0,1.0,,0.0,,0.0,1.4544,,27.9298,ok,objective_metrics_generated_at=2026-07-15T21:32:52,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_zh_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav,冬天对于田野和河流来说，是一个放松休息的季节。,dots_seedtts_zh,clean_single_speaker,但愿人长久，千里共婵娟。,,,target_duration,indextts2,,14.4962,,,,,,,100.0,21.785,85.75,78.905,100.0,78.905,15.589,100.0,74.11,74.11,100.0,
mlx_indextts2_standard_8bit,2.0,models/mlx-indexTTS2-standard-8bit,open_weight_local,local,/Users/vanch/.local/bin/uv run mlx-indextts generate --model models/mlx-indexTTS2-standard-8bit --profile standard -r /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav -t '但愿人长久，千里共婵娟。' -o /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_indextts2_standard_8bit/control_duration_20s.wav --no-denoise-ref --no-denoise-emotion-ref --target-duration 20.0 --fit-duration,control_duration_20s,control,duration_control,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_indextts2_standard_8bit/control_duration_20s.wav,22050,0.0,0.0,0.0,0.8065,,,,5.0,,,,,1.4246,,,48.16,0.0092,1.0,1.0,,0.0,,0.0,0.8604,,27.9298,ok,objective_metrics_generated_at=2026-07-15T21:32:55,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_zh_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav,冬天对于田野和河流来说，是一个放松休息的季节。,dots_seedtts_zh,clean_single_speaker,但愿人长久，千里共婵娟。,,,target_duration,indextts2,,17.0498,,,,,,,100.0,10.615,80.65,74.08,100.0,74.08,32.56,100.0,71.737,71.737,100.0,
mlx_omnivoice_8bit_trim60,8bit_trim60,models/OmniVoice-8bit,open_weight_local,local,"/Users/vanch/mlx-omnivoice/.venv/bin/python -m mlx_omnivoice.cli generate --model models/OmniVoice-8bit --text 'The world is full of amazing wonders. There are high mountains, blue oceans, and bright stars everywhere.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60__omni_soft_instruction/control_voice_design_child.wav --instruct 'Female child voice, bright tone, clear articulation.'",control_voice_design_child,control,text_voice_design,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_omnivoice_8bit_trim60/control_voice_design_child.wav,24000,0.0,0.0,0.0,,,,,5.0,,,,,4.4644,,,100.0,,1.0,1.0,,0.0,,,0.8882,,11.0531,ok,objective_metrics_generated_at=2026-07-15T21:32:58,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"The world is full of amazing wonders. There are high mountains, blue oceans, and bright stars everywhere.",,"Female child voice, bright tone, clear articulation.",voice_design;no_reference,omnivoice;qwen3;voxcpm2,,4.9384,,,,,,,100.0,86.61,,100.0,100.0,100.0,31.766,100.0,91.27,76.667,84.0,speaker_clone_consistency
mlx_qwen3_tts_official_int8,official_int8,models/Qwen3-TTS-official-mlx-int8,open_weight_local,local,/Users/vanch/mlx-qwen3-tts/.venv/bin/python -m mlx_qwen_tts.cli generate --model models/Qwen3-TTS-official-mlx-int8 --text '喺我哋嘅科普播客入面，科學知識應該人人都聽得明。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_qwen3_tts_official_int8/core_yue_dialect.wav --require-official --lang-code zh --ref-audio /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_official_yue_032.wav --ref-text '我从来都冇觉得我自己系介留守儿童，但系诶，根据我对留守儿童嘅了解，以及我目前嘅职业系一位乡村教师，我对留守儿童咧要更加自信嘅了解。我从细咧唔系跟住父母一齐住嘅，系同阿妈一齐生活嘅。喺嘅过程当中，父母巧少掌握计，我哋都巧少联系。喺读书',core_yue_dialect,core,dialect_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_qwen3_tts_official_int8/core_yue_dialect.wav,24000,0.0,0.0,0.0,0.9051,,,,5.0,,,,,2.5854,,,85.957,,1.0,1.0,,0.02,,0.0566,0.9861,,4.6937,ok,objective_metrics_generated_at=2026-07-15T21:33:02,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_official_yue_032,no_reference,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_official_yue_032.wav,我从来都冇觉得我自己系介留守儿童，但系诶，根据我对留守儿童嘅了解，以及我目前嘅职业系一位乡村教师，我对留守儿童咧要更加自信嘅了解。我从细咧唔系跟住父母一齐住嘅，系同阿妈一齐生活嘅。喺嘅过程当中，父母巧少掌握计，我哋都巧少联系。喺读书,voxcpm2_official_yue_032,synthetic_single_speaker_dialect_anchor,喺我哋嘅科普播客入面，科學知識應該人人都聽得明。,,,cantonese;yue;reference_driven_clone,voxcpm2;omnivoice;qwen3_base_dialect_clone,,3.7077,,,,,,,100.0,39.635,90.51,85.957,100.0,80.904,32.372,75.0,79.183,79.183,100.0,
